Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2025.0,December,Mitra,VP 3P Mitra,SM,S&M - PCV,Actual,0.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Actual,0.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,,Total S&M,Actual,-1348881736.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,,CM,Actual,3667569643.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Actual,0.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Actual,-293872961.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Actual,-10666200.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Actual,0.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Actual,-17832521.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Actual,0.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,,Other income/(expenses) ,Actual,-400000.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Actual,-322771682.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,EBIT,EBIT,Actual,3344797961.0,Q4,,
2025.0,December,Mitra,VP 3P Mitra,EBITDA,EBITDA,Actual,3344797961.0,Q4,,
2025.0,January,Retail,Retail HQ,Revenue,Revenue,Actual,7313199063.0,Q1,,
2025.0,January,Retail,Retail HQ,COGS,COGS,Actual,-7138131491.0,Q1,,
2025.0,January,Retail,Retail HQ,GP,GP,Actual,175067572.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - O2O,Actual,-45658184.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - Offline,Actual,-10870000.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - Online,Actual,182244.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - Others,Actual,113223785.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,-4463736.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - PCV,Actual,-2247200.0,Q1,,
2025.0,January,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0.0,Q1,,
2025.0,January,Retail,Retail HQ,,Total S&M,Actual,50166909.0,Q1,,
2025.0,January,Retail,Retail HQ,,CM,Actual,225234481.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,87923499.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,47604484.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-23822050.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - IT Cost,Actual,80639115.0,Q1,,
2025.0,January,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-319636863.0,Q1,,
2025.0,January,Retail,Retail HQ,,Other income/(expenses) ,Actual,-15385371.0,Q1,,
2025.0,January,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-142677186.0,Q1,,
2025.0,January,Retail,Retail HQ,EBIT,EBIT,Actual,82557295.0,Q1,,
2025.0,January,Retail,Retail HQ,EBITDA,EBITDA,Actual,402194158.0,Q1,,
2025.0,February,Retail,Retail HQ,Revenue,Revenue,Actual,4112124492.0,Q1,,
2025.0,February,Retail,Retail HQ,COGS,COGS,Actual,-3907302524.0,Q1,,
2025.0,February,Retail,Retail HQ,GP,GP,Actual,204821968.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - O2O,Actual,-1989270.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - Online,Actual,164150.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - Others,Actual,1953038.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,594614.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - PCV,Actual,1499300.0,Q1,,
2025.0,February,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0.0,Q1,,
2025.0,February,Retail,Retail HQ,,Total S&M,Actual,2221832.0,Q1,,
2025.0,February,Retail,Retail HQ,,CM,Actual,207043800.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,10719466.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,170000.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-63702422.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - IT Cost,Actual,0.0,Q1,,
2025.0,February,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-345764531.0,Q1,,
2025.0,February,Retail,Retail HQ,,Other income/(expenses) ,Actual,21744180.0,Q1,,
2025.0,February,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-376833307.0,Q1,,
2025.0,February,Retail,Retail HQ,EBIT,EBIT,Actual,-169789507.0,Q1,,
2025.0,February,Retail,Retail HQ,EBITDA,EBITDA,Actual,175975024.0,Q1,,
,,,Retail HQ,,,,,,,
2025.0,March,Retail,Retail HQ,Revenue,Revenue,Actual,7268978483.0,Q1,,
2025.0,March,Retail,Retail HQ,COGS,COGS,Actual,-6118806322.0,Q1,,
2025.0,March,Retail,Retail HQ,GP,GP,Actual,1150172161.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - O2O,Actual,-57446263.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - Others,Actual,1953038.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - PCV,Actual,-16363000.0,Q1,,
2025.0,March,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,,Total S&M,Actual,-71856225.0,Q1,,
2025.0,March,Retail,Retail HQ,,CM,Actual,1078315936.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-6413323.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-107127590.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - IT Cost,Actual,0.0,Q1,,
2025.0,March,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-314840936.0,Q1,,
2025.0,March,Retail,Retail HQ,,Other income/(expenses) ,Actual,-413027895.0,Q1,,
2025.0,March,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-841409744.0,Q1,,
2025.0,March,Retail,Retail HQ,EBIT,EBIT,Actual,236906192.0,Q1,,
2025.0,March,Retail,Retail HQ,EBITDA,EBITDA,Actual,551747128.0,Q1,,
,,,Retail HQ,,,,,,,
2025.0,April,Retail,Retail HQ,Revenue,Revenue,Actual,7167907883.0,Q2,,
2025.0,April,Retail,Retail HQ,COGS,COGS,Actual,-6616409773.0,Q2,,
2025.0,April,Retail,Retail HQ,GP,GP,Actual,551498110.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - O2O,Actual,46411562.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - Offline,Actual,-37350000.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,135878694.0,Q2,,
2025.0,April,Retail,Retail HQ,,Total S&M,Actual,144940256.0,Q2,,
2025.0,April,Retail,Retail HQ,,CM,Actual,696438366.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-35963322.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,10128500.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-66965695.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-10718891.0,Q2,,
2025.0,April,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-340243279.0,Q2,,
2025.0,April,Retail,Retail HQ,,Other income/(expenses) ,Actual,101293638.0,Q2,,
2025.0,April,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-342469049.0,Q2,,
2025.0,April,Retail,Retail HQ,EBIT,EBIT,Actual,353969317.0,Q2,,
2025.0,April,Retail,Retail HQ,EBITDA,EBITDA,Actual,694212596.0,Q2,,
,,,Retail HQ,,,,,,,
2025.0,May,Retail,Retail HQ,Revenue,Revenue,Actual,5180526223.0,Q2,,
2025.0,May,Retail,Retail HQ,COGS,COGS,Actual,-2852796688.0,Q2,,
2025.0,May,Retail,Retail HQ,GP,GP,Actual,2327729535.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - O2O,Actual,-10997716.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - Offline,Actual,-79419866.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - Online,Actual,1.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q2,,
2025.0,May,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-51203661.0,Q2,,
2025.0,May,Retail,Retail HQ,,Total S&M,Actual,-141621242.0,Q2,,
2025.0,May,Retail,Retail HQ,,CM,Actual,2186108293.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,16716869.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,1900300.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-153610290.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-8218890.0,Q2,,
2025.0,May,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-365359398.0,Q2,,
2025.0,May,Retail,Retail HQ,,Other income/(expenses) ,Actual,-24019939.0,Q2,,
2025.0,May,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-532591348.0,Q2,,
2025.0,May,Retail,Retail HQ,EBIT,EBIT,Actual,1653516945.0,Q2,,
2025.0,May,Retail,Retail HQ,EBITDA,EBITDA,Actual,2018876343.0,Q2,,
,,,Retail HQ,,,,,,,
2025.0,June,Retail,Retail HQ,Revenue,Revenue,Actual,1875084563.0,Q2,,
2025.0,June,Retail,Retail HQ,COGS,COGS,Actual,-2120648092.0,Q2,,
2025.0,June,Retail,Retail HQ,GP,GP,Actual,-245563529.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - O2O,Actual,-85172655.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - PCV,Actual,-971406.0,Q2,,
2025.0,June,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-2412294.0,Q2,,
2025.0,June,Retail,Retail HQ,,Total S&M,Actual,-88556355.0,Q2,,
2025.0,June,Retail,Retail HQ,,CM,Actual,-334119884.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-4876824.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-100937144.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-76240217.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-1.0,Q2,,
2025.0,June,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-391837097.0,Q2,,
2025.0,June,Retail,Retail HQ,,Other income/(expenses) ,Actual,3350733922.0,Q2,,
2025.0,June,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,2776842639.0,Q2,,
2025.0,June,Retail,Retail HQ,EBIT,EBIT,Actual,2442722755.0,Q2,,
2025.0,June,Retail,Retail HQ,EBITDA,EBITDA,Actual,2834559852.0,Q2,,
,,,Retail HQ,,,,,,,
2025.0,July,Retail,Retail HQ,Revenue,Revenue,Actual,2455478738.0,Q3,,
2025.0,July,Retail,Retail HQ,COGS,COGS,Actual,-2822809338.0,Q3,,
2025.0,July,Retail,Retail HQ,GP,GP,Actual,-367330600.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - O2O,Actual,-190230490.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - Online,Actual,-164999.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,-35119917.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q3,,
2025.0,July,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-66564848.0,Q3,,
2025.0,July,Retail,Retail HQ,,Total S&M,Actual,-292080254.0,Q3,,
2025.0,July,Retail,Retail HQ,,CM,Actual,-659410854.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-8542433.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-17401926.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-124602406.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - IT Cost,Actual,255781.0,Q3,,
2025.0,July,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-383647261.0,Q3,,
2025.0,July,Retail,Retail HQ,,Other income/(expenses) ,Actual,479724746.0,Q3,,
2025.0,July,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-54213499.0,Q3,,
2025.0,July,Retail,Retail HQ,EBIT,EBIT,Actual,-713624353.0,Q3,,
2025.0,July,Retail,Retail HQ,EBITDA,EBITDA,Actual,-329977092.0,Q3,,
,,,Retail HQ,,,,,,,
2025.0,August,Retail,Retail HQ,Revenue,Revenue,Actual,9747081119.0,Q3,,
2025.0,August,Retail,Retail HQ,COGS,COGS,Actual,-8900657764.0,Q3,,
2025.0,August,Retail,Retail HQ,GP,GP,Actual,846423355.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - O2O,Actual,575925.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - Others,Actual,-1.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-137656.0,Q3,,
2025.0,August,Retail,Retail HQ,,Total S&M,Actual,438268.0,Q3,,
2025.0,August,Retail,Retail HQ,,CM,Actual,846861623.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-55708043.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-65144516.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-360518347.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-94299117.0,Q3,,
2025.0,August,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-155052543.0,Q3,,
2025.0,August,Retail,Retail HQ,,Other income/(expenses) ,Actual,-1821641617.0,Q3,,
2025.0,August,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-2552364183.0,Q3,,
2025.0,August,Retail,Retail HQ,EBIT,EBIT,Actual,-1705502560.0,Q3,,
2025.0,August,Retail,Retail HQ,EBITDA,EBITDA,Actual,-1550450017.0,Q3,,
,,,Retail HQ,,,,,,,
2025.0,September,Retail,Retail HQ,Revenue,Revenue,Actual,6829740868.0,Q3,,
2025.0,September,Retail,Retail HQ,COGS,COGS,Actual,-4944443365.0,Q3,,
2025.0,September,Retail,Retail HQ,GP,GP,Actual,1885297503.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - O2O,Actual,157297.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - Offline,Actual,-99999.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - Online,Actual,-5291.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - Others,Actual,-1.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q3,,
2025.0,September,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-182018.0,Q3,,
2025.0,September,Retail,Retail HQ,,Total S&M,Actual,-130012.0,Q3,,
2025.0,September,Retail,Retail HQ,,CM,Actual,1885167491.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-10892831.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-27021024.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-89247872.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - IT Cost,Actual,-1606.0,Q3,,
2025.0,September,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-448330492.0,Q3,,
2025.0,September,Retail,Retail HQ,,Other income/(expenses) ,Actual,-63640830.0,Q3,,
2025.0,September,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-639134655.0,Q3,,
2025.0,September,Retail,Retail HQ,EBIT,EBIT,Actual,1246032836.0,Q3,,
2025.0,September,Retail,Retail HQ,EBITDA,EBITDA,Actual,1694363328.0,Q3,,
,,,Retail HQ,,,,,,,
2025.0,October,Retail,Retail HQ,Revenue,Revenue,Actual,6220309484.0,Q4,,
2025.0,October,Retail,Retail HQ,COGS,COGS,Actual,-8143782089.0,Q4,,
2025.0,October,Retail,Retail HQ,GP,GP,Actual,-1923472605.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - O2O,Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - Offline,Actual,5555556.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-891902.0,Q4,,
2025.0,October,Retail,Retail HQ,,Total S&M,Actual,4663654.0,Q4,,
2025.0,October,Retail,Retail HQ,,CM,Actual,-1918808951.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,7090956.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-22446042.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-100313237.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - IT Cost,Actual,722200.0,Q4,,
2025.0,October,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-324999138.0,Q4,,
2025.0,October,Retail,Retail HQ,,Other income/(expenses) ,Actual,-57011421.0,Q4,,
2025.0,October,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,-496956682.0,Q4,,
2025.0,October,Retail,Retail HQ,EBIT,EBIT,Actual,-2415765633.0,Q4,,
2025.0,October,Retail,Retail HQ,EBITDA,EBITDA,Actual,-2090766495.0,Q4,,
,,,Retail HQ,,,,,,,
2025.0,November,Retail,Retail HQ,Revenue,Revenue,Actual,3169714417.0,Q4,,
2025.0,November,Retail,Retail HQ,COGS,COGS,Actual,-2686750543.0,Q4,,
2025.0,November,Retail,Retail HQ,GP,GP,Actual,482963874.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - O2O,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,-187750.0,Q4,,
2025.0,November,Retail,Retail HQ,,Total S&M,Actual,-187750.0,Q4,,
2025.0,November,Retail,Retail HQ,,CM,Actual,482776124.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-21602418.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,-18060908.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,-141798847.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - IT Cost,Actual,347100.0,Q4,,
2025.0,November,Retail,Retail HQ,GA,G&A - Depreciation,Actual,-298705335.0,Q4,,
2025.0,November,Retail,Retail HQ,,Other income/(expenses) ,Actual,6677773152.0,Q4,,
2025.0,November,Retail,Retail HQ,,Total G&A (Include Depre + Others),Actual,6197952744.0,Q4,,
2025.0,November,Retail,Retail HQ,EBIT,EBIT,Actual,6680728868.0,Q4,,
2025.0,November,Retail,Retail HQ,EBITDA,EBITDA,Actual,6979434203.0,Q4,,
,,,Retail HQ,,,,,,,
2025.0,December,Retail,Retail HQ,Revenue,Revenue,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,COGS,COGS,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,GP,GP,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - O2O,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - Offline,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - Online,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - Others,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - Payment Channel,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - PCV,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,SM,S&M - Distribution Cost,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,,Total S&M,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,,CM,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,GA,G&A - Staff Cost,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,GA,G&A - Other staff cost,Actual,-6618528.0,Q4,,
2025.0,December,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,GA,G&A - Consultancy cost,Actual,0.0,Q4,,
2025.0,December,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q4,,
